ts,PID,RDDSK,WRDSK,WCANCL,DSK,CMD,class
1669087367,1460,0,0,0,0.0,atop,normal
1669087393,14023,0,0,0,0.0,vsftpd,normal
1669087406,16062,0,0,0.0,0.0,atop,normal
1669087438,2311,0,0,0,0.0,pulseaudio,normal
1669087448,13928,0,0,0,0.0,kworker/u256:0,normal
1669087491,18552,0,0,0.0,0.0,kworker/u256:2,normal
1669087493,4058,0,16,0,0.19,atop,normal
1669087536,15720,0,0,0.0,0.0,atop,normal
1669087582,4078,0,4,0,0.04,atop,normal
1669087588,3266,0,0,0,0.0,Web Content,normal
1669087618,2282,0,0,0,0.0,atop,normal
1669087622,1459,0,0,0,0.0,atop,normal
1669087623,1577,0,0,0,0.0,vmtoolsd,normal
1669087648,14034,0,0,0,0.0,vsftpd,normal
1669087673,13876,0,0,0,0.0,kworker/u256:2,normal
1669087682,5134,0,0,0,0.0,kworker/u256:3,normal
1669087723,14030,0,0,0,0.0,systemd-udevd,normal
1669087727,2981,0,0,0,0.0,nautilus,normal
1669087733,2290,0,0,0,0.0,gnome-shell,normal
1669087766,16008,0,0,0.0,0.0,atop,normal
1669087783,1339,0,0,0,0.0,kerneloops,normal
1669087813,3270,0,16,0,0.09,zeitgeist-daem,normal
1669087836,16029,0,0,0.0,0.0,atop,normal
1669087838,2311,0,0,0,0.0,pulseaudio,normal
1669087853,2781,0,0,0,0.0,unity-panel-se,normal
1669087883,1577,0,0,0,0.0,vmtoolsd,normal
1669087913,3525,0,0,0,0.0,kworker/0:0-ev,normal
1669087923,2986,0,32,0,0.19,atop,normal
1669087927,1463,0,0,0,0.0,atop,normal
1669087947,2958,0,24,0,0.12,node-red,normal
1669087988,2995,0,0,0,0.0,SLAM,normal
1669087993,3187,0,0,0,0.0,WebExtensions,normal
1669088003,1189,0,0,0,0.0,upstart-socket,normal
1669088028,6006,0,0,0,0.0,atop,normal
1669088071,18796,0,0,0.0,0.0,kworker/u256:0,normal
1669088073,2987,0,4,0,0.02,atop,normal
1669088093,2752,0,0,0,0.0,upstart-file-b,normal
1669088108,14050,0,0,0,0.0,vsftpd,normal
1669088121,15741,0,0,0.0,0.0,atop,normal
1669088138,13979,0,0,0,0.0,<dhclient>,normal
1669088147,1463,0,0,0,0.0,atop,normal
1669088148,14031,0,0,0,0.0,<systemd-udev>,normal
1669088148,3081,0,0,0,0.0,Web Content,normal
1669088158,3295,0,0,0,0.0,Web Content,normal
1669088198,7275,0,8,0,0.06,atop,normal
1669088243,1651,0,0,0,0.0,Xorg,normal
1669088268,6335,0,0,0,0.0,kworker/2:0-mm,normal
1669088273,14052,0,0,0,0.0,<vsftpd>,normal
1669088276,16025,0,0,0.0,0.0,atop,normal
1669088302,2782,0,0,0,0.0,gnome-software,normal
1669088321,16040,0,0,0.0,0.0,atop,normal
1669088341,16048,0,0,0.0,0.0,atop,normal
1669088351,16056,0,0,0.0,0.0,atop,normal
1669088361,16060,0,0,0.0,0.0,atop,normal
1669088362,2958,0,16,0,0.17,node-red,normal
1669088366,16061,0,0,0.0,0.0,atop,normal
1669088408,2522,0,0,0,0.0,vmtoolsd,normal
1669088418,1357,0,0,0,0.0,kerneloops,normal
1669088488,14066,0,0,0,0.0,vsftpd,normal
1669088501,15710,0,0,0.0,0.0,atop,normal
1669088508,2290,0,0,0,0.0,gnome-shell,normal
1669088558,2285,0,0,0,0.0,atop,normal
1669088598,7274,0,32,0,0.29,atop,normal
1669088608,14063,0,0,0,0.0,vsftpd,normal
1669088632,3139,0,24,0,0.22,atop,normal
1669088643,1563,0,0,0,0.0,irqbalance,normal
1669088656,16014,0,0,0.0,0.0,atop,normal
1669088683,14061,0,0,0,0.0,<vsftpd>,normal
1669088713,14076,0,4,0,0.04,vsftpd,normal
1669088723,7213,0,0,0,0.0,kworker/u256:3,normal
1669088776,16053,0,0,0.0,0.0,atop,normal
1669088853,7276,0,8,0,0.05,atop,normal
1669088873,2290,0,0,0,0.0,gnome-shell,normal
1669088886,16052,0,0,0.0,0.0,atop,normal
1669088923,3343,0,0,0,0.0,sd_dummy,normal
1669088928,1743,0,0,0,0.0,rtkit-daemon,normal
1669088947,2310,0,0,0,0.0,gnome-shell,normal
1669089028,4238,0,4,0,0.03,atop,normal
1669089033,2503,0,4,0,0.03,init,normal
1669089052,3139,0,24,0,0.22,atop,normal
1669089053,3525,0,0,0,0.0,kworker/0:0-mp,normal
1669089092,2310,0,0,0,0.0,gnome-shell,normal
1669089101,16079,0,0,8.0,0.05,atop,normal
1669089106,16024,0,0,4.0,0.02,atop,normal
1669089127,2580,0,0,0,0.0,vmtoolsd,normal
1669089158,2522,0,0,0,0.0,vmtoolsd,normal
1669089186,16010,0,0,0.0,0.0,atop,normal
1669089218,3401,0,0,0,0.0,deja-dup-monit,normal
1669089221,16026,0,0,0.0,0.0,atop,normal
1669089263,2290,0,0,0,0.0,gnome-shell,normal
1669089292,1463,0,0,0,0.0,atop,normal
1669089352,3142,0,4,0,0.04,atop,normal
1669089421,15746,0,0,0.0,0.0,atop,normal
1669089428,1442,0,0,0,0.0,navigation,normal
1669089448,3081,0,0,0,0.0,Web Content,normal
1669089491,15998,0,0,0.0,0.0,atop,normal
1669089508,14092,0,0,0,0.0,<vsftpd>,normal
1669089553,2607,0,0,0,0.0,upstart-event-,normal
1669089583,2522,0,0,0,0.0,vmtoolsd,normal
1669089593,2752,0,0,0,0.0,upstart-file-b,normal
1669089618,14088,0,0,0,0.0,<vsftpd>,normal
1669089663,4057,0,28,0,0.29,atop,normal
1669089727,3139,0,24,0,0.14,atop,normal
1669089733,14118,0,0,0,0.0,vsftpd,normal
1669089738,2763,0,0,0,0.0,hud-service,normal
1669089788,7275,0,0,0,0.0,atop,normal
1669089798,6006,0,0,0,0.0,atop,normal
1669089803,2282,0,0,0,0.0,atop,normal
1669089898,2987,0,4,0,0.06,atop,normal
1669089908,1189,0,0,0,0.0,upstart-socket,normal
1669089931,16078,0,0,0.0,0.0,atop,normal
1669089948,2995,0,0,0,0.0,SLAM,normal
1669089956,15979,0,0,0.0,0.0,atop,normal
1669089991,15992,0,0,0.0,0.0,atop,normal
1669090011,16005,0,0,0.0,0.0,atop,normal
1669090068,2995,0,0,0,0.0,SLAM,normal
1669090077,2784,0,0,0,0.0,update-notifie,normal
1669090096,16039,0,0,0.0,0.0,atop,normal
1669090113,4238,0,0,0,0.0,atop,normal
1669090141,16056,0,0,0.0,0.0,atop,normal
1669090152,3142,0,4,0,0.03,atop,normal
1669090167,4079,0,4,0,0.03,atop,normal
1669090168,3401,0,0,0,0.0,deja-dup-monit,normal
1669090198,2311,0,0,0,0.0,pulseaudio,normal
1669090198,14136,0,0,0,0.0,systemd-udevd,normal
1669090203,2954,0,0,0,0.0,nautilus,normal
1669090218,2995,0,0,0,0.0,SLAM,normal
1669090241,18796,0,0,0.0,0.0,kworker/u256:0,normal
1669090306,15731,0,0,0.0,0.0,atop,normal
1669090308,4059,0,8,0,0.08,atop,normal
1669090378,14134,0,0,0,0.0,<vsftpd>,normal
1669090392,4077,0,24,0,0.18,atop,normal
1669090406,16026,0,0,0.0,0.0,atop,normal
1669090413,2522,0,0,0,0.0,vmtoolsd,normal
1669090453,7274,0,28,0,0.17,atop,normal
1669090463,2987,0,8,0,0.05,atop,normal
1669090481,16058,0,0,0.0,0.0,atop,normal
1669090487,2802,0,0,0,0.0,fwupd,normal
1669090503,3915,0,0,0,0.0,gnome-terminal,normal
1669090513,2282,0,0,0,0.0,atop,normal
1669090523,14143,0,0,0,0.0,vsftpd,normal
1669090557,4076,0,4,0,0.04,atop,normal
1669090616,16043,0,0,0.0,0.0,atop,normal
1669090633,6006,0,4,0,0.03,atop,normal
1669090638,3187,0,0,0,0.0,WebExtensions,normal
1669090648,1577,0,0,0,0.0,vmtoolsd,normal
1669090712,2074,0,0,0,0.0,Xorg,normal
1669090718,7275,0,8,0,0.05,atop,normal
1669090721,16001,0,0,0.0,0.0,atop,normal
1669090758,3088,0,0,0,0.0,mission-contro,normal
1669090818,2987,0,8,0,0.07,atop,normal
1669090828,3915,0,0,0,0.0,gnome-terminal,normal
1669090853,14157,0,0,0,0.0,vsftpd,normal
1669090887,1609,0,0,0,0.0,vmtoolsd,normal
1669090908,1577,0,0,0,0.0,vmtoolsd,normal
1669090918,14148,0,0,0,0.0,<systemd-udev>,normal
1669090922,1459,0,0,0,0.0,atop,normal
1669090923,1339,0,0,0,0.0,kerneloops,normal
1669090963,3270,0,4,0,0.03,zeitgeist-daem,normal
1669090976,16001,0,0,0.0,0.0,atop,normal
1669090998,1442,0,0,0,0.0,navigation,normal
1669091003,2763,0,0,0,0.0,hud-service,normal
1669091016,15741,0,0,0.0,0.0,atop,normal
1669091051,15977,0,0,0.0,0.0,atop,normal
1669091108,2290,0,0,0,0.0,gnome-shell,normal
1669091128,2281,0,0,0,0.0,atop,normal
1669091131,16001,0,0,0.0,0.0,atop,normal
1669091141,16008,0,0,0.0,0.0,atop,normal
1669091227,1596,0,0,0,0.0,rtkit-daemon,normal
1669091253,14160,0,0,0,0.0,<systemd-udev>,normal
1669091303,3956,0,0,0,0.0,drone,normal
1669091311,15756,0,0,0.0,0.0,atop,normal
1669091321,18796,0,0,0.0,0.0,kworker/u256:0,normal
1669091366,15989,0,0,0.0,0.0,atop,normal
1669091412,4079,0,4,0,0.04,atop,normal
1669091432,2310,0,0,0,0.0,gnome-shell,normal
1669091463,1567,0,0,0,0.0,whoopsie,normal
1669091481,16065,0,0,0.0,0.0,atop,normal
1669091503,2264,0,0,0,0.0,ssh-agent,normal
1669091508,7274,0,32,0,0.23,atop,normal
1669091513,2986,0,24,0,0.17,atop,normal
1669091521,16092,0,0,0.0,0.0,atop,normal
1669091553,14171,0,0,0,0.0,<vsftpd>,normal
1669091611,18796,0,0,0.0,0.0,kworker/u256:0,normal
1669091642,3942,0,0,0,0.0,atop,normal
1669091668,2311,0,0,0,0.0,pulseaudio,normal
1669091687,4079,0,4,0,0.04,atop,normal
1669091713,3081,0,0,0,0.0,Web Content,normal
1669091852,4079,0,4,0,0.03,atop,normal
1669091873,2833,0,0,0,0.0,update-notifie,normal
1669091881,16082,0,0,0.0,0.0,atop,normal
1669091921,18569,0,0,0.0,0.0,kworker/u256:3,normal
1669091932,3942,0,0,0,0.0,atop,normal
1669091961,16046,0,0,0.0,0.0,atop,normal
1669091968,14206,0,0,0,0.0,vsftpd,normal
1669091993,2522,0,0,0,0.0,vmtoolsd,normal
1669092013,2433,0,0,0,0.0,gsd-xsettings,normal
1669092017,4988,0,0,0,0.0,kworker/u256:2,normal
1669092027,1478,0,0,0,0.0,navigation,normal
1669092031,15760,0,0,0.0,0.0,atop,normal
1669092033,7213,0,0,0,0.0,kworker/u256:3,normal
1669092053,2988,0,8,0,0.04,atop,normal
1669092067,1596,0,0,0,0.0,rtkit-daemon,normal
1669092103,14213,0,0,0,0.0,systemd-udevd,normal
1669092103,3081,0,0,0,0.0,Web Content,normal
1669092107,3138,0,4,0,0.03,atop,normal
1669092111,16026,0,0,0.0,0.0,atop,normal
1669092116,16028,0,0,0.0,0.0,atop,normal
1669092128,2448,0,0,0,0.0,gsd-color,normal
1669092132,2310,0,0,0,0.0,gnome-shell,normal
1669092166,16061,0,0,0.0,0.0,atop,normal
1669092218,7276,0,8,0,0.05,atop,normal
1669092233,1297,0,4,0,0.04,vsftpd,normal
1669092258,3953,0,0,0,0.0,ostinato,normal
1669092262,2074,0,0,0,0.0,Xorg,normal
1669092272,2925,0,0,0,0.0,gnome-terminal,normal
1669092278,2041,0,0,0,0.0,vmtoolsd,normal
1669092293,2522,0,0,0,0.0,vmtoolsd,normal
1669092298,14221,0,0,0,0.0,vsftpd,normal
1669092306,16037,0,0,0.0,0.0,atop,normal
1669092321,15709,0,0,0.0,0.0,atop,normal
1669092328,14215,0,0,0,0.0,<vsftpd>,normal
1669092341,15739,0,0,0.0,0.0,atop,normal
1669092353,7273,0,8,0,0.06,atop,normal
1669092373,2985,0,4,0,0.03,atop,normal
1669092423,2522,0,0,0,0.0,vmtoolsd,normal
1669092428,2831,0,0,0,0.0,gnome-software,normal
1669092443,14226,0,0,0,0.0,systemd-udevd,normal
1669092443,2833,0,0,0,0.0,update-notifie,normal
1669092462,2784,0,0,0,0.0,update-notifie,normal
1669092518,2985,0,4,0,0.02,atop,normal
1669092532,4078,0,4,0,0.04,atop,normal
1669092548,2954,0,0,0,0.0,nautilus,normal
1669092562,2981,0,0,0,0.0,nautilus,normal
1669092613,3525,0,0,0,0.0,kworker/0:0-ev,normal
1669092668,2286,0,0,0,0.0,atop,normal
1669092678,2290,0,0,0,0.0,gnome-shell,normal
1669092713,6006,0,0,0,0.0,atop,normal
1669092748,7274,0,28,0,0.23,atop,normal
1669092751,15728,0,0,0.0,0.0,atop,normal
1669092783,2311,0,0,0,0.0,pulseaudio,normal
1669092808,14225,0,0,0,0.0,<systemd-udev>,normal
1669092823,2522,0,0,0,0.0,vmtoolsd,normal
1669092926,15982,0,0,0.0,0.0,atop,normal
1669092941,16008,0,0,0.0,0.0,atop,normal
1669092946,16009,0,0,0.0,0.0,atop,normal
1669092973,1442,0,0,0,0.0,navigation,normal
1669092981,16046,0,0,0.0,0.0,atop,normal
1669092988,3050,0,0,0,0.0,evolution-cale,normal
1669093033,7275,0,8,0,0.06,atop,normal
1669093058,2311,0,0,0,0.0,pulseaudio,normal
1669093076,15744,0,0,0.0,0.0,atop,normal
1669093078,2742,0,0,0,0.0,upstart-dbus-b,normal
1669093082,5134,0,0,0,0.0,kworker/u256:3,normal
1669093093,3187,0,0,0,0.0,WebExtensions,normal
1669093131,15742,0,0,0.0,0.0,atop,normal
1669093153,4057,0,20,0,0.17,atop,normal
1669093176,16010,0,0,0.0,0.0,atop,normal
1669093188,14255,0,0,0,0.0,vsftpd,normal
1669093243,3141,0,0,0,0.0,vmtoolsd,normal
1669093246,16014,0,0,0.0,0.0,atop,normal
1669093247,3140,0,4,0,0.04,atop,normal
1669093282,2074,0,0,0,0.0,Xorg,normal
1669093323,3266,0,0,0,0.0,Web Content,normal
1669093323,14256,0,0,0,0.0,vsftpd,normal
1669093371,16080,0,0,0.0,0.0,atop,normal
1669093403,2985,0,4,0,0.06,atop,normal
1669093407,1460,0,4,0,0.01,atop,normal
1669093428,3266,0,0,0,0.0,Web Content,normal
1669093436,15703,0,0,0.0,0.0,atop,normal
1669093458,4058,0,12,0,0.1,atop,normal
1669093483,1842,0,0,0,0.0,packagekitd,normal
1669093487,2824,0,0,0,0.0,boltd,normal
1669093493,3337,0,0,0,0.0,sd_espeak-ng,normal
1669093498,1743,0,0,0,0.0,rtkit-daemon,normal
1669093507,5144,0,0,0,0.0,<anacron>,normal
1669093532,5153,0,0,0,0.0,<systemd-udev>,normal
1669093548,1643,0,0,0,0.0,navigation,normal
1669093582,5158,0,0,0,0.0,<systemd-udev>,normal
1669093598,6335,0,0,0,0.0,kworker/2:0-ev,normal
1669093632,3180,0,4,0,0.01,atop,normal
1669093642,2310,0,0,0,0.0,gnome-shell,normal
1669093666,16050,0,0,0.0,0.0,atop,normal
1669093672,3942,0,0,0,0.0,atop,normal
1669093686,16056,0,0,0.0,0.0,atop,normal
1669093688,2738,0,0,0,0.0,upstart-dbus-b,normal
1669093733,14262,0,0,0,0.0,<systemd-udev>,normal
1669093772,5148,0,0,0,0.0,<systemd-udev>,normal
1669093776,16089,0,0,0.0,0.0,atop,normal
1669093803,3101,0,0,0,0.0,nautilus,normal
1669093818,7275,0,4,0,0.03,atop,normal
1669093837,3138,0,8,0,0.06,atop,normal
1669093943,2988,0,4,0,0.03,atop,normal
1669093968,14285,0,0,0,0.0,systemd-udevd,normal
1669093968,3266,0,0,0,0.0,Web Content,normal
1669093996,16033,0,0,0.0,0.0,atop,normal
1669094023,2833,0,0,0,0.0,update-notifie,normal
1669094098,3101,0,0,0,0.0,nautilus,normal
1669094111,16057,0,0,0.0,0.0,atop,normal
1669094113,3266,0,0,0,0.0,Web Content,normal
1669094122,2981,0,0,0,0.0,nautilus,normal
1669094147,2580,0,0,0,0.0,vmtoolsd,normal
1669094191,18569,0,0,0.0,0.0,kworker/u256:3,normal
1669094193,3050,0,0,0,0.0,evolution-cale,normal
1669094196,15975,0,0,4.0,0.06,atop,normal
1669094251,15735,0,0,0.0,0.0,atop,normal
1669094286,15755,0,0,0.0,0.0,atop,normal
1669094293,6335,0,0,0,0.0,kworker/2:0-mm,normal
1669094307,1478,0,0,0,0.0,navigation,normal
1669094333,4057,0,12,0,0.09,atop,normal
1669094351,16007,0,0,0.0,0.0,atop,normal
1669094352,2782,0,0,0,0.0,gnome-software,normal
1669094402,4077,0,28,0,0.1,atop,normal
1669094423,3295,0,0,0,0.0,Web Content,normal
1669094432,3140,0,4,0,0.01,atop,normal
1669094458,2985,0,8,0,0.11,atop,normal
1669094462,2310,0,0,0,0.0,gnome-shell,normal
1669094487,1463,0,0,0,0.0,atop,normal
1669094501,16082,0,0,4.0,0.02,atop,normal
1669094502,1478,0,0,0,0.0,navigation,normal
1669094523,14309,0,0,0,0.0,systemd-udevd,normal
1669094536,16015,0,0,0.0,0.0,atop,normal
1669094553,2264,0,0,0,0.0,ssh-agent,normal
1669094556,16051,0,0,0.0,0.0,atop,normal
1669094661,15720,0,0,0.0,0.0,atop,normal
1669094671,15731,0,0,0.0,0.0,atop,normal
1669094682,4077,0,24,0,0.12,atop,normal
1669094686,15739,0,0,0.0,0.0,atop,normal
1669094742,1478,0,0,0,0.0,navigation,normal
1669094753,14303,0,0,0,0.0,<vsftpd>,normal
1669094793,14320,0,0,0,0.0,vsftpd,normal
1669094816,15994,0,0,0.0,0.0,atop,normal
1669094851,16022,0,0,0.0,0.0,atop,normal
1669094952,4019,0,0,0,0.0,kworker/3:2-mp,normal
1669094953,2988,0,4,0,0.05,atop,normal
1669094998,3141,0,0,0,0.0,vmtoolsd,normal
1669095011,16905,0,0,0.0,0.0,kworker/4:2-mp,normal
1669095033,2831,0,0,0,0.0,gnome-software,normal
1669095088,2985,0,4,0,0.06,atop,normal
1669095093,2752,0,0,0,0.0,upstart-file-b,normal
1669095113,2987,0,0,0,0.0,atop,normal
1669095168,2850,0,0,0,0.0,fwupd,normal
1669095183,4060,0,16,0,0.15,atop,normal
1669095188,2286,0,4,0,0.04,atop,normal
1669095208,14337,0,0,0,0.0,vsftpd,normal
1669095218,2311,0,0,0,0.0,pulseaudio,normal
1669095231,16020,0,0,0.0,0.0,atop,normal
1669095242,4019,0,0,0,0.0,kworker/3:2-mm,normal
1669095258,2284,0,0,0,0.0,atop,normal
1669095312,3140,0,0,0,0.0,atop,normal
1669095386,18818,0,0,0.0,0.0,kworker/u256:1,normal
1669095453,7274,0,28,0,0.23,atop,normal
1669095477,3140,0,0,0,0.0,atop,normal
1669095478,2987,0,4,0,0.03,atop,normal
1669095483,3953,0,0,0,0.0,ostinato,normal
1669095522,5125,0,0,0,0.0,kworker/u256:1,normal
1669095548,1442,0,0,0,0.0,navigation,normal
1669095576,15981,0,0,0.0,0.0,atop,normal
1669095582,4076,0,8,0,0.09,atop,normal
1669095596,15993,0,0,0.0,0.0,atop,normal
1669095677,3942,0,0,0,0.0,atop,normal
1669095738,2987,0,4,0,0.05,atop,normal
1669095767,1609,0,0,0,0.0,vmtoolsd,normal
1669095782,2580,0,0,0,0.0,vmtoolsd,normal
1669095798,3101,0,0,0,0.0,nautilus,normal
1669095838,1433,0,0,0,0.0,atop,normal
1669095847,4077,0,24,0,0.26,atop,normal
1669095887,2981,0,0,0,0.0,nautilus,normal
1669095903,2954,0,0,0,0.0,nautilus,normal
1669095928,1836,0,0,0,0.0,kerneloops,normal
1669095948,1577,0,0,0,0.0,vmtoolsd,normal
1669095966,16010,0,0,0.0,0.0,atop,normal
1669095978,14349,0,0,0,0.0,<vsftpd>,normal
1669095978,7544,0,0,0,0.0,kworker/u256:2,normal
1669096043,2282,0,4,0,0.03,atop,normal
1669096056,16058,0,0,0.0,0.0,atop,normal
1669096101,16080,0,0,0.0,0.0,atop,normal
1669096127,3139,0,28,0,0.13,atop,normal
1669096188,14364,0,0,0,0.0,<vsftpd>,normal
1669096203,3295,0,0,0,0.0,Web Content,normal
1669096203,14373,0,0,0,0.0,vsftpd,normal
1669096236,15735,0,0,0.0,0.0,atop,normal
1669096278,4060,0,36,0,0.17,atop,normal
1669096351,16026,0,0,0.0,0.0,atop,normal
1669096363,14339,0,0,0,0.0,kworker/u256:1,normal
1669096372,1460,0,0,0,0.0,atop,normal
1669096407,3138,0,4,0,0.05,atop,normal
1669096423,14392,0,0,0,0.0,vsftpd,normal
1669096468,6006,0,0,0,0.0,atop,normal
1669096473,2596,0,0,0,0.0,dbus-daemon,normal
1669096477,2782,0,0,0,0.0,gnome-software,normal
1669096503,14373,0,0,0,0.0,<vsftpd>,normal
1669096523,14377,0,0,0,0.0,<vsftpd>,normal
1669096658,7273,0,8,0,0.06,atop,normal
1669096661,15988,0,0,0.0,0.0,atop,normal
1669096663,2282,0,0,0,0.0,atop,normal
1669096683,2290,0,0,0,0.0,gnome-shell,normal
1669096692,4076,0,4,0,0.04,atop,normal
1669096698,14404,0,0,0,0.0,vsftpd,normal
1669096738,2522,0,0,0,0.0,vmtoolsd,normal
1669096757,3180,0,0,0,0.0,atop,normal
1669096782,1463,0,0,0,0.0,atop,normal
1669096793,2988,0,4,0,0.03,atop,normal
1669096816,16031,0,0,0.0,0.0,atop,normal
1669096841,16041,0,0,0.0,0.0,atop,normal
1669096843,2286,0,4,0,0.05,atop,normal
1669096848,3956,0,0,0,0.0,drone,normal
1669096878,2264,0,0,0,0.0,ssh-agent,normal
1669096878,14402,0,0,0,0.0,<vsftpd>,normal
1669096908,2985,0,4,0,0.04,atop,normal
1669096917,1462,0,0,0,0.0,atop,normal
1669096937,4077,0,28,0,0.25,atop,normal
1669096953,2503,0,0,0,0.0,init,normal
1669096988,3295,0,0,0,0.0,Web Content,normal
1669097051,15764,0,0,0.0,0.0,atop,normal
1669097098,2123,0,0,0,0.0,Xorg,normal
1669097102,3140,0,4,0,0.02,atop,normal
1669097116,15975,0,0,0.0,0.0,atop,normal
1669097138,1297,0,4,0,0.03,vsftpd,normal
1669097216,16027,0,0,0.0,0.0,atop,normal
1669097241,16041,0,0,0.0,0.0,atop,normal
1669097243,3088,0,0,0,0.0,mission-contro,normal
1669097307,1459,0,0,0,0.0,atop,normal
1669097308,6016,0,0,0,0.0,kworker/3:0-mm,normal
1669097338,2987,0,4,0,0.05,atop,normal
1669097403,2522,0,0,0,0.0,vmtoolsd,normal
1669097413,4060,0,32,0,0.14,atop,normal
1669097417,2580,0,0,0,0.0,vmtoolsd,normal
1669097423,1339,0,0,0,0.0,kerneloops,normal
1669097441,15749,0,0,0.0,0.0,atop,normal
1669097443,7544,0,0,0,0.0,kworker/u256:2,normal
1669097452,1462,0,0,0,0.0,atop,normal
1669097461,15743,0,0,0.0,0.0,atop,normal
1669097463,2987,0,4,0,0.05,atop,normal
1669097491,16035,0,0,0.0,0.0,atop,normal
1669097523,1643,0,0,0,0.0,navigation,normal
1669097566,15756,0,0,0.0,0.0,atop,normal
1669097577,2499,0,0,0,0.0,gsd-color,normal
1669097582,2802,0,0,0,0.0,fwupd,normal
1669097637,4079,0,8,0,0.08,atop,normal
1669097698,14427,0,0,0,0.0,<vsftpd>,normal
1669097778,3081,0,0,0,0.0,Web Content,normal
1669097878,3915,0,0,0,0.0,gnome-terminal,normal
1669097928,2752,0,0,0,0.0,upstart-file-b,normal
1669097973,7274,0,24,0,0.35,atop,normal
1669097978,2986,0,24,0,0.35,atop,normal
1669098018,3266,0,0,0,0.0,Web Content,normal
1669098028,1297,0,4,0,0.04,vsftpd,normal
1669098046,16034,0,0,0.0,0.0,atop,normal
1669098116,16083,0,0,0.0,0.0,atop,normal
1669098123,2286,0,0,0,0.0,atop,normal
1669098137,2580,0,0,0,0.0,vmtoolsd,normal
1669098186,15703,0,0,4.0,0.03,atop,normal
1669098202,3139,0,28,0,0.16,atop,normal
1669098212,4079,0,8,0,0.05,atop,normal
1669098227,3138,0,4,0,0.02,atop,normal
1669098288,4057,0,28,0,0.18,atop,normal
1669098362,3142,0,4,0,0.05,atop,normal
1669098403,7276,0,0,0,0.0,atop,normal
1669098408,2281,0,0,0,0.0,atop,normal
1669098453,3902,0,0,0,0.0,kworker/0:1,normal
1669098473,2433,0,0,0,0.0,gsd-xsettings,normal
1669098482,3138,0,4,0,0.04,atop,normal
1669098506,16058,0,0,0.0,0.0,atop,normal
1669098507,2074,0,0,0,0.0,Xorg,normal
1669098511,16059,0,0,0.0,0.0,atop,normal
1669098522,2580,0,0,0,0.0,vmtoolsd,normal
1669098547,1462,0,0,0,0.0,atop,normal
1669098603,1842,0,0,0,0.0,packagekitd,normal
1669098618,1651,0,0,0,0.0,Xorg,normal
1669098627,4079,0,4,0,0.03,atop,normal
1669098642,2310,0,0,0,0.0,gnome-shell,normal
1669098652,2580,0,0,0,0.0,vmtoolsd,normal
1669098688,14473,0,0,0,0.0,vsftpd,normal
1669098718,2833,0,0,0,0.0,update-notifie,normal
1669098733,2503,0,0,0,0.0,init,normal
1669098738,2831,0,0,0,0.0,gnome-software,normal
1669098767,3142,0,4,0,0.03,atop,normal
1669098781,15749,0,0,0.0,0.0,atop,normal
1669098813,14460,0,0,0,0.0,<vsftpd>,normal
1669098828,14462,0,0,0,0.0,<vsftpd>,normal
1669098837,1459,0,0,0,0.0,atop,normal
1669098853,4059,0,12,0,0.16,atop,normal
1669098853,6335,0,0,0,0.0,kworker/2:0-ev,normal
1669098863,2831,0,0,0,0.0,gnome-software,normal
1669098923,2985,0,4,0,0.05,atop,normal
1669098932,2074,0,0,0,0.0,Xorg,normal
1669098942,2580,0,0,0,0.0,vmtoolsd,normal
1669098988,2596,0,0,0,0.0,dbus-daemon,normal
1669098996,16905,0,0,0.0,0.0,kworker/4:2-mp,normal
1669099047,1461,0,4,0,0.04,atop,normal
1669099091,15744,0,0,0.0,0.0,atop,normal
1669099116,16036,0,0,4.0,0.06,atop,normal
1669099133,14479,0,0,0,0.0,<systemd-udev>,normal
1669099143,4060,0,16,0,0.15,atop,normal
1669099168,2988,0,4,0,0.06,atop,normal
1669099183,3266,0,0,0,0.0,Web Content,normal
1669099196,16000,0,0,0.0,0.0,atop,normal
1669099231,16021,0,0,0.0,0.0,atop,normal
1669099238,14498,0,0,0,0.0,vsftpd,normal
1669099247,1459,0,0,0,0.0,atop,normal
1669099313,14488,0,0,0,0.0,<vsftpd>,normal
1669099318,2759,0,0,0,0.0,unity-settings,normal
1669099321,16085,0,0,0.0,0.0,atop,normal
1669099343,2850,0,0,0,0.0,fwupd,normal
1669099352,3180,0,0,0,0.0,atop,normal
1669099388,7274,0,28,0,0.28,atop,normal
1669099433,4058,0,12,0,0.08,atop,normal
1669099442,4077,0,24,0,0.23,atop,normal
1669099453,2282,0,4,0,0.03,atop,normal
1669099498,14498,0,0,0,0.0,<vsftpd>,normal
1669099533,2285,0,0,0,0.0,atop,normal
1669099562,1596,0,0,0,0.0,rtkit-daemon,normal
1669099568,2311,0,0,0,0.0,pulseaudio,normal
1669099581,15982,0,0,0.0,0.0,atop,normal
1669099596,15985,0,0,0.0,0.0,atop,normal
1669099608,7295,0,0,0,0.0,kworker/5:0-mm,normal
1669099616,16000,0,0,0.0,0.0,atop,normal
1669099721,16046,0,0,0.0,0.0,atop,normal
1669099731,16051,0,0,0.0,0.0,atop,normal
1669099742,4076,0,4,0,0.04,atop,normal
1669099753,14516,0,0,0,0.0,vsftpd,normal
1669099827,4077,0,24,0,0.29,atop,normal
1669099876,16042,0,0,0.0,0.0,atop,normal
1669099902,1461,0,0,0,0.0,atop,normal
1669099923,7275,0,4,0,0.03,atop,normal
