ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,type
1668452351,192.168.1.2,309,192.168.1.8,522,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452351,192.168.1.2,309,192.168.1.5,522,tcp,-,0.00045,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452351,192.168.1.2,309,192.168.1.5,522,tcp,-,0.00072,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452351,192.168.1.2,309,192.168.1.5,522,tcp,-,0.00197,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452351,192.168.1.2,309,192.168.1.8,522,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452351,192.168.1.2,309,192.168.1.8,522,tcp,-,6e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452353,192.168.1.6,80,192.168.1.6,518,tcp,-,0.3291,35,191,S0,4,120,4826,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,normal
1668452354,192.168.1.7,80,192.168.1.7,522,tcp,-,0.39568,35,191,S0,4,119,4786,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,normal
1668452356,192.168.1.2,310,192.168.1.4,523,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452356,192.168.1.2,310,192.168.1.4,523,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.6,523,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.6,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.6,523,tcp,-,1e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.7,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.6,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.4,523,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.6,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.6,523,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.7,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.6,523,tcp,-,4e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.6,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.7,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.7,523,tcp,-,1e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.7,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452357,192.168.1.2,310,192.168.1.7,523,tcp,-,1e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,0.00011,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,0.00029,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.8,523,tcp,-,0.00043,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.5,523,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452358,192.168.1.2,310,192.168.1.5,523,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452359,192.168.1.2,310,192.168.1.5,523,tcp,-,9e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452363,192.168.1.2,311,192.168.1.4,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452364,192.168.1.2,311,192.168.1.6,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452364,192.168.1.2,311,192.168.1.4,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452364,192.168.1.2,311,192.168.1.6,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452364,192.168.1.2,311,192.168.1.7,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452364,192.168.1.2,311,192.168.1.4,524,tcp,-,0.00031,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452364,192.168.1.2,311,192.168.1.6,524,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452364,192.168.1.2,311,192.168.1.6,524,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452364,192.168.1.2,311,192.168.1.7,524,tcp,-,0.00013,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452364,192.168.1.2,311,192.168.1.4,524,tcp,-,0.00027,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452364,192.168.1.2,311,192.168.1.7,524,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452364,192.168.1.2,311,192.168.1.6,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452365,192.168.1.2,311,192.168.1.8,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452365,192.168.1.2,311,192.168.1.8,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452365,192.168.1.2,311,192.168.1.8,524,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452365,192.168.1.2,311,192.168.1.8,524,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452365,192.168.1.2,311,192.168.1.7,524,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452365,192.168.1.2,311,192.168.1.7,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452365,192.168.1.2,311,192.168.1.8,524,tcp,-,1e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452365,192.168.1.2,311,192.168.1.8,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452365,192.168.1.2,311,192.168.1.7,524,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452365,192.168.1.2,311,192.168.1.8,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452366,192.168.1.2,311,192.168.1.8,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452366,192.168.1.2,311,192.168.1.8,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452366,192.168.1.2,311,192.168.1.5,524,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452366,192.168.1.2,311,176.28.50.165,524,tcp,-,0.0,35,191,REJ,4,2,106,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452366,192.168.1.2,311,192.168.1.8,524,tcp,-,1e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452366,192.168.1.2,311,192.168.1.5,524,tcp,-,0.00014,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452366,192.168.1.2,311,192.168.1.5,524,tcp,-,0.00042,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452366,192.168.1.2,311,192.168.1.5,524,tcp,-,0.00038,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452368,192.168.1.9,42761,192.168.1.1,266,udp,dns,0.00274,70,258,SF,4,1,89,1,110,broker.hivemq.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452369,192.168.1.6,80,192.168.1.6,520,tcp,-,0.45315,35,191,S0,4,119,4786,0,15,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,normal
1668452371,192.168.1.2,312,192.168.1.4,525,tcp,-,0.00019,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452371,192.168.1.2,312,192.168.1.4,525,tcp,-,0.00017,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452371,192.168.1.2,312,192.168.1.4,525,tcp,-,0.00015,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452371,192.168.1.9,46290,192.168.1.1,266,udp,dns,0.00424,72,244,SF,4,1,91,1,96,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452371,192.168.1.2,312,192.168.1.4,525,tcp,-,0.00026,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452371,192.168.1.2,312,192.168.1.4,525,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452371,192.168.1.2,312,192.168.1.4,525,tcp,-,0.00023,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452371,192.168.1.2,312,192.168.1.4,525,tcp,-,0.00016,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452372,192.168.1.2,312,192.168.1.7,525,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452372,192.168.1.2,312,192.168.1.7,525,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452372,192.168.1.2,312,192.168.1.7,525,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452372,192.168.1.2,312,192.168.1.7,525,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452372,192.168.1.2,312,192.168.1.6,525,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452372,192.168.1.2,312,192.168.1.7,525,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452372,192.168.1.2,312,192.168.1.6,525,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452372,192.168.1.2,312,192.168.1.6,525,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452372,192.168.1.2,312,192.168.1.6,525,tcp,-,0.0002,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452372,192.168.1.2,312,192.168.1.6,525,tcp,-,8e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452373,192.168.1.2,312,192.168.1.5,525,tcp,-,0.00016,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452373,192.168.1.2,312,192.168.1.8,525,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452373,192.168.1.2,312,192.168.1.8,525,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452373,192.168.1.2,312,192.168.1.5,525,tcp,-,0.00048,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452373,192.168.1.2,312,192.168.1.8,525,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452373,192.168.1.2,312,192.168.1.8,525,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452373,192.168.1.2,312,192.168.1.8,525,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452373,192.168.1.2,312,192.168.1.5,525,tcp,-,0.00711,35,191,REJ,4,3,146,3,135,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452374,192.168.1.2,312,176.28.50.165,525,tcp,-,0.00307,35,191,REJ,4,4,186,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452374,192.168.1.2,312,192.168.1.5,525,tcp,-,0.00033,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452378,192.168.1.2,55103,192.168.1.1,266,udp,dns,0.0024,72,244,SF,4,1,91,1,96,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452379,192.168.1.2,313,192.168.1.6,526,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452379,192.168.1.2,313,192.168.1.4,526,tcp,-,0.00087,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452379,192.168.1.2,313,192.168.1.4,526,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452379,192.168.1.2,313,192.168.1.6,526,tcp,-,0.00024,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452379,192.168.1.2,313,192.168.1.6,526,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452379,192.168.1.2,313,192.168.1.4,526,tcp,-,3e-05,35,191,REJ,4,2,106,2,95,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452379,192.168.1.2,313,192.168.1.6,526,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452379,192.168.1.2,313,192.168.1.4,526,tcp,-,0.00077,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452379,192.168.1.2,313,192.168.1.6,526,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452380,192.168.1.2,313,192.168.1.6,526,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452380,192.168.1.2,313,192.168.1.7,526,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452380,192.168.1.2,313,192.168.1.6,526,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452380,192.168.1.2,313,192.168.1.7,526,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452380,192.168.1.2,313,192.168.1.7,526,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452381,192.168.1.2,313,192.168.1.8,526,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452381,192.168.1.2,313,192.168.1.5,526,tcp,-,0.00037,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452381,192.168.1.2,313,192.168.1.8,526,tcp,-,0.00014,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452381,192.168.1.2,313,192.168.1.5,526,tcp,-,0.00363,35,191,REJ,4,4,186,4,175,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452381,192.168.1.2,313,192.168.1.8,526,tcp,-,2e-05,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452381,192.168.1.2,313,192.168.1.5,526,tcp,-,0.0004,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
1668452386,192.168.1.2,314,192.168.1.4,527,tcp,-,0.0,35,191,REJ,4,1,66,1,55,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,dos
